coin,buy_date,buy,sell_date,sell,profit,profit_rate
MOC,2020-05-14,22.71135,2020-06-13,23.08845,0.3771000000000022,0.016604032785369528
MOC,2020-06-22,26.213099999999997,2020-07-15,21.7891,-4.423999999999996,-0.16877057654378905
MOC,2020-07-29,23.6118,2020-08-25,24.3878,0.7759999999999998,0.03286492347046815
MOC,2020-10-09,22.011,2020-10-20,18.3908,-3.6202000000000005,-0.16447230929989554
MOC,2020-11-11,20.31015,2020-11-20,19.1904,-1.1197499999999998,-0.05513253225603946
MOC,2020-11-25,22.411199999999997,2020-11-27,18.7906,-3.620599999999996,-0.1615531519954307
MOC,2020-12-01,22.11105,2020-12-11,19.1904,-2.9206499999999984,-0.13209006356550226
MOC,2020-12-18,23.51175,2020-12-31,23.3883,-0.12344999999999828,-0.0052505662062585
TFUEL,2020-02-01,3.8819399999999997,2020-02-22,4.227885000000001,0.34594500000000084,0.08911652421212096
TFUEL,2020-04-26,2.2811399999999997,2020-05-11,2.2188900000000005,-0.06224999999999925,-0.02728898708540434
TFUEL,2020-05-15,2.8814399999999996,2020-06-01,10.5947,7.71326,2.676876839358099
TFUEL,2020-08-04,10.90545,2020-09-01,12.29385,1.3884000000000007,0.12731249054371904
TFUEL,2020-09-26,12.8064,2020-10-05,11.5942,-1.2121999999999993,-0.09465579710144922
TFUEL,2020-10-24,11.705849999999998,2020-10-31,10.5947,-1.1111499999999985,-0.09492262415800636
TFUEL,2020-11-24,11.4057,2020-12-22,19.3903,7.9846,0.7000534820309144
MANA,2020-01-05,37.018499999999996,2020-02-25,62.46875,25.450250000000004,0.6875008441725086
MANA,2020-04-09,35.417699999999996,2020-06-02,48.3758,12.958100000000002,0.3658650900538432
MANA,2020-06-21,52.52625,2020-08-20,107.94600000000001,55.419750000000015,1.0550867423431145
MANA,2020-08-28,126.06299999999999,2020-09-03,100.9495,-25.113499999999988,-0.19921388512093152
MANA,2020-11-06,93.74685,2020-11-19,86.85655000000001,-6.890299999999982,-0.07349900289983058
MANA,2020-12-02,103.05149999999999,2020-12-09,92.45375,-10.59774999999999,-0.10283935702051879
AERGO,2020-01-30,46.423199999999994,2020-02-20,61.26935,14.846150000000009,0.3198002291957472
AERGO,2020-04-29,27.913949999999996,2020-05-18,26.48675,-1.4271999999999956,-0.05112855758500663
AERGO,2020-05-25,32.416199999999996,2020-06-08,32.68365000000001,0.26745000000001085,0.008250504377441245
AERGO,2020-06-18,35.71785,2020-06-28,30.384800000000002,-5.3330499999999965,-0.14931049881221845
AERGO,2020-07-16,35.6178,2020-07-30,44.7776,9.159799999999997,0.25716916822487623
AERGO,2020-08-10,73.73685,2020-08-24,72.36380000000001,-1.373049999999992,-0.018620947328235368
AERGO,2020-10-10,48.2241,2020-11-05,46.5767,-1.6473999999999975,-0.03416134256523186
AERGO,2020-11-12,54.2271,2020-11-18,47.67615000000001,-6.550949999999993,-0.12080583324573863
ATOM,2020-01-16,5262.63,2020-01-20,4942.5275,-320.10249999999996,-0.06082557580525326
ATOM,2020-02-06,5222.61,2020-02-17,5037.4800000000005,-185.1299999999992,-0.0354477933447068
ATOM,2020-04-24,3331.665,2020-05-07,3268.3650000000002,-63.29999999999973,-0.018999509254381736
ATOM,2020-05-30,3366.6825,2020-06-13,3448.275,81.5925000000002,0.024235282061792342
ATOM,2020-08-08,5217.6075,2020-09-01,8470.7625,3253.1550000000007,0.6234955389036068
ATOM,2020-10-11,6883.44,2020-10-16,6261.8675,-621.5724999999993,-0.0902996902711434
ATOM,2020-11-21,6453.224999999999,2020-11-30,6031.9825,-421.2424999999994,-0.06527627659038689
TT,2020-01-05,7.523759999999999,2020-02-04,12.1939,4.67014,0.6207188958712134
TT,2020-02-12,16.208099999999998,2020-02-20,14.892550000000002,-1.3155499999999964,-0.0811662070199466
TT,2020-03-14,20.410199999999996,2020-04-04,7.69615,-12.714049999999997,-0.6229262819570607
TT,2020-04-26,7.273634999999999,2020-06-08,7.6061950000000005,0.33256000000000174,0.04572129341106638
TT,2020-07-30,7.2036,2020-08-27,6.71664,-0.48695999999999984,-0.06759953356655003
TT,2020-11-24,5.802899999999999,2020-12-09,5.41729,-0.3856099999999989,-0.06645125713005548
GAME2,2020-01-21,3.06153,2020-02-21,3.63818,0.5766500000000003,0.18835353565047552
GAME2,2020-05-21,1.9109549999999997,2020-06-11,2.048975,0.13802000000000025,0.07222566727107664
GAME2,2020-06-20,2.68134,2020-07-28,2.368815,-0.31252499999999994,-0.11655552820604621
GAME2,2020-08-10,2.74137,2020-08-25,2.69865,-0.04271999999999965,-0.015583449151336613
GAME2,2020-10-09,2.16108,2020-10-23,1.91904,-0.24204000000000003,-0.11199955577766674
GAME2,2020-11-24,2.0710349999999997,2020-11-27,1.87906,-0.19197499999999978,-0.09269519829457243
GAME2,2020-12-01,2.131065,2020-12-14,2.0789600000000004,-0.052104999999999624,-0.02445021620645059
MBL,2020-01-22,1.7108549999999998,2020-02-24,2.89855,1.1876950000000004,0.6942113738452415
MBL,2020-05-22,1.950975,2020-06-12,2.1189400000000003,0.16796500000000036,0.08609285101039243
MBL,2020-06-20,2.42121,2020-07-26,2.37881,-0.04239999999999977,-0.017511905204422487
MBL,2020-07-31,3.0115049999999997,2020-08-19,2.45877,-0.5527349999999998,-0.18354111980554566
MBL,2020-11-24,1.7208599999999998,2020-12-25,1.729135,0.008275000000000254,0.004808642190532789
MED,2020-01-15,3.951975,2020-02-10,4.847575,0.8956,0.22662086678179896
MED,2020-02-12,5.4427200000000004,2020-02-21,4.747625,-0.6950950000000002,-0.12771096069612256
MED,2020-04-27,3.52176,2020-05-10,3.31834,-0.20341999999999993,-0.05776089228113214
MED,2020-05-18,7.223609999999999,2020-06-11,4.6276850000000005,-2.5959249999999985,-0.3593667155341995
MED,2020-07-15,5.2226099999999995,2020-07-28,5.1974,-0.02520999999999951,-0.004827088371522958
MED,2020-08-22,6.313154999999999,2020-08-31,5.947025000000001,-0.3661299999999983,-0.057994774403606175
MED,2020-10-07,5.7528749999999995,2020-10-20,5.807095,0.05422000000000082,0.00942485279099595
MED,2020-10-28,6.62331,2020-10-31,5.337330000000001,-1.2859799999999995,-0.1941597177242194
MED,2020-11-24,5.852924999999999,2020-12-18,5.51724,-0.3356849999999989,-0.057353374594753724
STPT,2020-06-03,16.50825,2020-06-12,16.1919,-0.3163499999999999,-0.01916314569987733
STPT,2020-06-15,20.009999999999998,2020-06-21,17.69115,-2.3188499999999976,-0.11588455772113933
STPT,2020-07-10,20.71035,2020-07-19,19.49025,-1.2200999999999986,-0.0589125726991576
STPT,2020-07-23,23.6118,2020-07-29,19.590200000000003,-4.021599999999996,-0.170321618851591
STPT,2020-08-10,26.012999999999998,2020-08-27,34.68265,8.669650000000004,0.33328143620497463
STPT,2020-10-10,23.6118,2020-10-29,18.490750000000002,-5.121049999999997,-0.21688520146706294
STPT,2020-11-25,19.50975,2020-12-11,17.49125,-2.0184999999999995,-0.10346108996783657
STPT,2020-12-15,20.910449999999997,2020-12-21,21.1894,0.2789500000000018,0.013340219842232083
ORBS,2020-05-01,12.6063,2020-05-14,11.69415,-0.9121499999999987,-0.07235667880345531
ORBS,2020-05-17,13.70685,2020-06-11,16.49175,2.7849000000000004,0.20317578437058847
ORBS,2020-06-21,19.2096,2020-07-22,21.3893,2.1797000000000004,0.11346930701316012
ORBS,2020-08-18,24.012,2020-09-03,19.69015,-4.321850000000001,-0.17998708978843916
ORBS,2020-11-24,16.208099999999998,2020-12-10,15.092450000000001,-1.115649999999997,-0.06883286751685867
VET,2020-05-25,6.133064999999999,2020-06-17,10.89455,4.761485000000001,0.776363041970043
VET,2020-07-02,11.505749999999999,2020-07-18,21.5892,10.083450000000003,0.8763835473567567
VET,2020-08-06,23.411699999999996,2020-08-15,22.88855,-0.5231499999999976,-0.02234566477445028
VET,2020-11-21,15.707849999999999,2020-12-02,17.89105,2.183200000000001,0.13898783092530176
CHZ,2020-05-29,13.30665,2020-06-11,13.393300000000002,0.08665000000000234,0.006511781703133572
CHZ,2020-06-18,17.208599999999997,2020-06-25,15.29235,-1.9162499999999962,-0.11135420661762123
CHZ,2020-07-30,15.30765,2020-08-27,17.1914,1.883750000000001,0.12305938534000979
CHZ,2020-11-23,13.206599999999998,2020-12-13,13.69315,0.48655000000000115,0.036841427770963095
STMX,2020-02-04,2.0110049999999995,2020-02-22,2.5987,0.5876950000000005,0.2922394524130973
STMX,2020-04-29,1.3806899999999998,2020-05-13,1.3693150000000003,-0.011374999999999469,-0.008238634306035005
STMX,2020-05-21,1.5707849999999999,2020-06-11,2.7986,1.227815,0.7816569422295223
STMX,2020-07-16,2.971485,2020-08-22,3.7181400000000004,0.7466550000000005,0.25127335322237887
STMX,2020-10-10,2.631315,2020-10-30,2.188905,-0.44240999999999975,-0.16813266370616964
STMX,2020-11-22,2.6713349999999996,2020-11-30,2.568715,-0.10261999999999949,-0.038415249304186674
STMX,2020-12-19,3.0215099999999997,2020-12-23,2.5987,-0.4228099999999997,-0.13993334458598505
STRAX,2020-01-17,40.82039999999999,2020-02-22,55.5722,14.75180000000001,0.3613830339732098
STRAX,2020-03-19,71.2356,2020-04-19,54.972500000000004,-16.2631,-0.22830017575481923
STRAX,2020-04-24,60.029999999999994,2020-05-31,57.971000000000004,-2.0589999999999904,-0.0342995169082124
STRAX,2020-06-10,63.6318,2020-06-26,57.971000000000004,-5.660799999999995,-0.08896180840397404
STRAX,2020-07-10,75.53775,2020-07-17,67.7661,-7.771650000000008,-0.10288431942968923
STRAX,2020-08-12,75.2376,2020-08-20,70.5647,-4.6728999999999985,-0.062108573372888005
STRAX,2020-08-22,80.84039999999999,2020-08-31,70.46475000000001,-10.375649999999979,-0.12834733623287342
STRAX,2020-11-06,54.2271,2020-11-21,52.1739,-2.053199999999997,-0.03786298732552537
STRAX,2020-11-24,68.6343,2020-12-09,66.16690000000001,-2.4673999999999836,-0.03594995505162847
GLM,2020-01-14,41.72085,2020-02-12,73.96300000000001,32.24215000000001,0.7728066422424282
GLM,2020-04-09,46.52325,2020-04-21,44.47775,-2.045499999999997,-0.0439672636799879
GLM,2020-04-26,51.4257,2020-05-10,49.975,-1.4506999999999977,-0.028209630593263636
GLM,2020-05-22,64.33215,2020-05-29,60.069950000000006,-4.262199999999993,-0.06625303211535745
GLM,2020-06-06,67.33364999999999,2020-06-12,66.36680000000001,-0.9668499999999796,-0.014359090885463355
GLM,2020-07-20,74.83739999999999,2020-08-03,70.86455000000001,-3.97284999999998,-0.053086424702087194
GLM,2020-08-07,78.039,2020-09-06,133.93300000000002,55.89400000000002,0.7162316277758559
GLM,2020-11-09,115.05749999999999,2020-11-29,127.936,12.878500000000017,0.11193099102622617
PUNDIX,2020-01-16,190.095,2020-02-22,229.88500000000002,39.79000000000002,0.20931639443436187
PUNDIX,2020-05-02,160.07999999999998,2020-05-07,159.92000000000002,-0.15999999999996817,-0.0009995002498748638
PUNDIX,2020-05-24,170.08499999999998,2020-06-12,169.91500000000002,-0.16999999999995907,-0.000999500249874822
PUNDIX,2020-07-01,250.125,2020-07-08,209.895,-40.22999999999999,-0.160839580209895
PUNDIX,2020-07-12,270.135,2020-07-19,239.88000000000002,-30.254999999999967,-0.1119995557776666
PUNDIX,2020-08-08,260.13,2020-08-23,249.875,-10.254999999999995,-0.03942259639411062
PUNDIX,2020-11-17,200.1,2020-12-11,189.905,-10.194999999999993,-0.05094952523738128
